date,open,high,low,close,volume
2021-08-13,0.07814352,0.08808683,0.06630553,0.07837653,151453.34826433
2021-08-14,0.02834451,0.03502573,0.02780984,0.03025178,134970.40336182
2021-08-15,0.06480542,0.06979728,0.06208169,0.06710256,257201.02382156
2021-08-16,0.05417258,0.06220353,0.04630955,0.05832223,108918.71735745
2021-08-17,0.07494303,0.08219038,0.06210453,0.07130361,116971.08122182
2021-08-18,0.08050857,0.08828322,0.07192031,0.08447284,199342.52418667
2021-08-19,0.05605458,0.06869663,0.0529457,0.06201165,94566.91030741
2021-08-20,0.050391,0.0517541,0.04307624,0.04915853,160434.5771826
2021-08-21,0.05576684,0.06260116,0.04740105,0.0505822,109799.00269374
2021-08-22,0.0687469,0.0803294,0.06564004,0.07632727,154192.64907924
2021-08-23,0.06698223,0.07538677,0.0611141,0.06679829,131100.46492697
2021-08-24,0.04211942,0.04870386,0.02915774,0.03851017,105152.70999289
2021-08-25,0.06311369,0.06814432,0.05808252,0.06340715,47127.63058311
2021-08-26,0.08279604,0.09118746,0.06778129,0.07953001,130861.96838185
2021-08-27,0.06250787,0.07333443,0.06226529,0.06245895,179146.07821244
2021-08-28,0.02100886,0.03497921,0.02015417,0.03391671,214141.52636524
2021-08-29,0.04498035,0.0476271,0.0381475,0.04611764,83882.30852995
2021-08-30,0.08502388,0.09269493,0.07965566,0.08998941,151482.67324967
2021-08-31,0.09288372,0.09426022,0.08896269,0.09228168,115632.96339793
2021-09-01,0.08035921,0.08500104,0.07083142,0.07844024,118290.2149693
2021-09-02,0.06227003,0.07185457,0.05666183,0.06136623,128952.06547112
2021-09-03,0.04675594,0.049993,0.03729462,0.04332568,35903.40657662
2021-09-04,0.07859799,0.08792565,0.07042225,0.08525768,69931.75584154
2021-09-05,0.06332763,0.06533196,0.05392755,0.06295635,239926.69813947
2021-09-06,0.01801967,0.03268932,0.01692874,0.02526462,126681.75878598
2021-09-07,0.07089878,0.07522902,0.06215387,0.06743953,103396.02495897
2021-09-08,0.08837066,0.09686643,0.08490557,0.09084723,156379.40944407
2021-09-09,0.06097593,0.06374691,0.05358669,0.06178825,234842.5450043
2021-09-10,0.07382767,0.08134187,0.06238203,0.07016599,168201.40508155
2021-09-11,0.07401973,0.07922623,0.06762145,0.06969969,151430.90126736
2021-09-12,0.02780825,0.03407787,0.01910031,0.02783775,159076.63664383
2021-09-13,0.08431768,0.08624994,0.08355182,0.08432037,91815.93731176
2021-09-14,0.04175468,0.04613184,0.0318752,0.03858614,154405.88578989
2021-09-15,0.09224256,0.09530655,0.08276455,0.0869416,118030.28479352
2021-09-16,0.03716197,0.04572835,0.02880517,0.03378588,120408.46689306
2021-09-17,0.07645693,0.09371417,0.07102708,0.08818174,115748.57672847
2021-09-18,0.09920032,0.10341685,0.08960673,0.09434664,126718.56218708
2021-09-19,0.04988327,0.06556412,0.04179927,0.05642427,197889.97986837
2021-09-20,0.05533569,0.06627619,0.03936729,0.04493146,95746.7608716
2021-09-21,0.05173384,0.0539948,0.04474373,0.0496411,215318.68258721
2021-09-22,0.04701338,0.05671351,0.035696,0.03698474,65181.52234518
2021-09-23,0.05644857,0.06581313,0.05370501,0.06160429,136277.87668788
2021-09-24,0.0978984,0.10766216,0.09736723,0.10348137,188294.25151452
2021-09-25,0.07277304,0.07839356,0.05918591,0.06306937,183016.34974535
2021-09-26,0.05090617,0.06350855,0.04643078,0.05760271,159978.90302033
2021-09-27,0.07283633,0.08165266,0.06262324,0.07538793,83532.02821649
2021-09-28,0.10156479,0.10547893,0.08928313,0.10277881,159301.29798751
2021-09-29,0.09967785,0.09971963,0.09022742,0.09558988,118480.81441976
2021-09-30,0.03263892,0.04680435,0.02586816,0.04149748,173440.09111417
2021-10-01,0.0583757,0.0644077,0.05504118,0.06236828,88016.68781276
2021-10-02,0.06445643,0.06688291,0.06015258,0.06457087,104380.7976907
2021-10-03,0.07123387,0.07676825,0.06228198,0.06869843,50879.12534353
2021-10-04,0.06274916,0.06967265,0.06115947,0.06136546,159550.69522908
2021-10-05,0.09232627,0.09793505,0.0859749,0.09321932,164827.09103745
2021-10-06,0.08309724,0.08855473,0.0800825,0.08273517,139773.72831827
2021-10-07,0.09343553,0.09895069,0.08991004,0.09445638,197231.15294644
2021-10-08,0.05700438,0.05919346,0.05062521,0.05245187,162356.36772565
2021-10-09,0.07378835,0.08197596,0.06853805,0.07230056,176579.61557364
2021-10-10,0.05794799,0.06484537,0.04504258,0.05165214,161272.70947859
2021-10-11,0.05265115,0.06079335,0.0477087,0.05428801,157424.6797483
2021-10-12,0.0438606,0.04678482,0.04120514,0.04295513,140718.87662883
2021-10-13,0.0366658,0.04422184,0.02833326,0.03317295,90373.06952689
2021-10-14,0.05079155,0.05381837,0.04525012,0.05154717,189865.9214388
2021-10-15,0.06189615,0.06991406,0.05584422,0.06436816,215649.10511195
2021-10-16,0.06767672,0.07474171,0.06213088,0.07112551,243372.02249982
2021-10-17,0.05924099,0.0668933,0.05795199,0.06450362,169787.63986086
2021-10-18,0.03766657,0.04476216,0.03602054,0.04383412,184104.86861627
2021-10-19,0.03623683,0.05051983,0.03226034,0.04498504,175931.40081122
2021-10-20,0.08613234,0.08728155,0.08150374,0.08617483,180015.568809
2021-10-21,0.05266806,0.06816321,0.0489138,0.05985537,125446.19925511
2021-10-22,0.07713827,0.08292913,0.06798559,0.07198591,190928.00071594
2021-10-23,0.1216976,0.12871621,0.11312551,0.11475867,375123.52458392
2021-10-24,0.04613754,0.05089688,0.03625686,0.04799655,175214.40452855
2021-10-25,0.04491665,0.05155737,0.03953416,0.04357871,76788.61264113
2021-10-26,0.05558781,0.06284025,0.05214754,0.05777206,194113.22425467
2021-10-27,0.04476836,0.05620711,0.03572169,0.05342529,115610.62157096
2021-10-28,0.12184936,0.12335608,0.1168948,0.11939194,164602.34828363
2021-10-29,0.06104728,0.06307461,0.04213156,0.04917439,237607.79341561
2021-10-30,0.06571547,0.07487558,0.05962882,0.07069478,202545.12557169
2021-10-31,0.06716353,0.07929161,0.0641836,0.07416464,19005.84975448
2021-11-01,0.05206836,0.06599117,0.04123587,0.05923061,261525.21940562
2021-11-02,0.05953219,0.06893551,0.05134833,0.06186916,124875.68480642
2021-11-03,0.08166678,0.08634443,0.06708809,0.07063213,157194.8390325
2021-11-04,0.0801222,0.0894852,0.07862128,0.08523041,133304.18678997
2021-11-05,0.11503498,0.11975735,0.10912571,0.11132637,131315.52243125
2021-11-06,0.09214563,0.10430532,0.09126654,0.09495406,132597.22240289
2021-11-07,0.09890701,0.11751144,0.09835288,0.1089462,144595.20917604
2021-11-08,0.0749132,0.07937683,0.0700383,0.07079173,116039.02238197
2021-11-09,0.07066576,0.07946924,0.06922428,0.07513184,125923.62196369
2021-11-10,0.05883024,0.0655745,0.04831134,0.05761013,110614.88728702
2021-11-11,0.06857586,0.0726911,0.0634931,0.06833713,56269.27625831
2021-11-12,0.07770762,0.0844127,0.077472,0.08228358,219660.09783968
2021-11-13,0.07793528,0.08375219,0.07207774,0.07218782,84978.21414631
2021-11-14,0.08648174,0.09203912,0.08201988,0.09031015,139381.97023462
2021-11-15,0.05343495,0.0586302,0.05066498,0.05506568,180159.81161718
2021-11-16,0.06574925,0.06729888,0.05896585,0.05922705,221257.4366392
2021-11-17,0.04072409,0.05069697,0.03671303,0.04390496,50671.68186545
2021-11-18,0.07854667,0.08836985,0.07178073,0.07951828,332142.85788669
2021-11-19,0.04288284,0.04479125,0.03441859,0.04299121,199310.27866521
2021-11-20,0.0872547,0.09390591,0.08616566,0.09114136,252570.00851453
2021-11-21,0.08507221,0.09417706,0.07781946,0.08637651,208515.85168425
2021-11-22,0.04032371,0.04947922,0.03425745,0.04389289,207434.09180696
2021-11-23,0.05697849,0.06859455,0.04926667,0.05634244,202233.77304645
2021-11-24,0.08012106,0.09053303,0.07096299,0.07628292,223438.70428964
2021-11-25,0.06226588,0.06997853,0.0565714,0.05931539,215887.45191293
2021-11-26,0.05943857,0.06846119,0.0486426,0.06346477,168549.17718437
2021-11-27,0.09217792,0.1010694,0.09070759,0.09583691,115733.61759965
2021-11-28,0.09379355,0.10333943,0.0894008,0.09398554,138123.84435165
2021-11-29,0.09971479,0.10339858,0.09081096,0.10295787,174851.27255657
2021-11-30,0.03449451,0.03828315,0.02403734,0.03427186,106260.5152069
2021-12-01,0.06155991,0.06794974,0.0586614,0.06611191,63844.53153083
2021-12-02,0.04922191,0.057763,0.04890094,0.05725484,118730.46394436
2021-12-03,0.05822418,0.07079134,0.05336841,0.06435653,124081.44284947
2021-12-04,0.07686675,0.08258619,0.06247622,0.06890235,5162.39663258
2021-12-05,0.05440361,0.06898003,0.04828368,0.06525864,109542.13397415
2021-12-06,0.08374328,0.09558444,0.08340411,0.08885703,134298.7049215
2021-12-07,0.08971211,0.09433032,0.07621337,0.08703251,125134.80978107
2021-12-08,0.05597042,0.08007476,0.05207741,0.06976796,79439.07025698
2021-12-09,0.11153501,0.11685999,0.10466224,0.10535748,175138.56305571
2021-12-10,0.06080921,0.07479319,0.05941143,0.06666307,184029.79544202
2021-12-11,0.09868458,0.1046601,0.08725424,0.08842953,99832.74074576
2021-12-12,0.0824651,0.09040755,0.07980825,0.08068728,130203.018768
2021-12-13,0.10666252,0.11724559,0.09511333,0.09894267,215856.31539639
2021-12-14,0.11992157,0.12709263,0.10644783,0.11393122,102606.9413039
2021-12-15,0.05581773,0.05977653,0.04598789,0.05090349,115276.79688514
2021-12-16,0.07330561,0.07524003,0.06693636,0.07214186,164763.29251374
2021-12-17,0.07488626,0.08596427,0.06426835,0.07860441,113925.42241161
2021-12-18,0.10943861,0.11239837,0.10227587,0.10499229,111849.58172488
2021-12-19,0.09703242,0.10345561,0.08918114,0.09608998,96064.99710946
2021-12-20,0.05956062,0.07016425,0.05491793,0.06567506,160272.31961998
2021-12-21,0.07074404,0.07849537,0.05657186,0.06621142,192678.47372382
2021-12-22,0.08798144,0.0948107,0.08157476,0.08461932,227363.1205027
2021-12-23,0.12531574,0.13042142,0.10945816,0.11543097,174981.53343129
2021-12-24,0.08425765,0.08889411,0.07674256,0.08116121,255538.9301392
2021-12-25,0.084993,0.09263906,0.07920695,0.08465795,167497.33543256
2021-12-26,0.07414179,0.08515095,0.07255244,0.08024387,162609.07354145
2021-12-27,0.06262145,0.06986915,0.05219662,0.0580379,143991.96733864
2021-12-28,0.08031922,0.09185375,0.07576542,0.09014421,170715.56601255
2021-12-29,0.07535873,0.08578212,0.07171983,0.08038178,85884.17739617
2021-12-30,0.08766136,0.0973007,0.08066476,0.08871125,194080.28003079
2021-12-31,0.08448017,0.09089918,0.08389364,0.08870606,322740.74985382
2022-01-01,0.05978619,0.06475418,0.05562948,0.06083535,114956.96961921
2022-01-02,0.04021789,0.04603685,0.03559823,0.04520886,108948.03567889
2022-01-03,0.07006307,0.07331471,0.06118739,0.06898367,126829.21282146
2022-01-04,0.08075544,0.09435254,0.07697099,0.08738192,174525.48499742
2022-01-05,0.08876319,0.09528273,0.08491908,0.08963041,230766.58502048
2022-01-06,0.10428007,0.10573965,0.10016552,0.1018676,110168.3058371
2022-01-07,0.08067336,0.08298375,0.06990206,0.07843328,150215.68956245
2022-01-08,0.04085262,0.04598477,0.03810781,0.04322921,117052.32903282
2022-01-09,0.06980189,0.07524585,0.06658309,0.07142816,240149.81472281
2022-01-10,0.10237672,0.11684762,0.10224082,0.10808592,101123.26981698
2022-01-11,0.10324548,0.12116761,0.10200596,0.11444325,141359.99251183
2022-01-12,0.08897286,0.09154105,0.07569389,0.08048684,187621.18893511
2022-01-13,0.07509653,0.08402927,0.069816,0.07920687,203043.32603454
2022-01-14,0.06328724,0.07150172,0.05878874,0.06553289,138883.18614111
2022-01-15,0.08072619,0.08680632,0.074404,0.08420539,84293.9944325
2022-01-16,0.10909117,0.11026155,0.10215557,0.10800465,160036.71594514
2022-01-17,0.10588596,0.1097867,0.097215,0.10009171,113641.10736674
2022-01-18,0.06164602,0.07123174,0.05660022,0.06537823,120518.57956602
2022-01-19,0.07212583,0.07562103,0.06850687,0.0703864,140899.50854363
2022-01-20,0.07466295,0.08749469,0.06712491,0.08001316,152453.62107063
2022-01-21,0.09071189,0.09561912,0.08040147,0.08807535,249360.50908197
2022-01-22,0.08941719,0.09703755,0.08323005,0.08721592,82301.72896849
2022-01-23,0.09603377,0.1142441,0.08842247,0.10387759,161261.47017062
2022-01-24,0.0956878,0.09784912,0.08541159,0.08693101,114111.84451727
2022-01-25,0.07579231,0.08628624,0.07038448,0.08082466,101168.57112073
2022-01-26,0.1113128,0.119443,0.10518444,0.11827317,137551.02694532
2022-01-27,0.09162332,0.09661815,0.08855995,0.09471817,108984.28157784
2022-01-28,0.09461528,0.10429936,0.08785105,0.09701507,212435.77993803
2022-01-29,0.10860281,0.11591237,0.10123113,0.10468105,134286.95149558
2022-01-30,0.05167439,0.05465309,0.044011,0.05021564,181649.04471484
2022-01-31,0.05485862,0.06387978,0.05141142,0.05992782,160021.21104813
2022-02-01,0.06424863,0.06431409,0.06254741,0.06401274,192999.81837573
2022-02-02,0.05836687,0.06191437,0.05759348,0.06116646,126068.60641824
2022-02-03,0.08413461,0.09048315,0.07500503,0.07922167,195461.01183964
2022-02-04,0.11196333,0.11574438,0.10185103,0.10990684,256111.29756637
2022-02-05,0.10979134,0.11757114,0.09339138,0.10093796,84588.81090494
2022-02-06,0.06536038,0.06561617,0.06213924,0.0656078,202040.24365207
2022-02-07,0.07739315,0.0783394,0.07120811,0.07472719,211406.42576504
2022-02-08,0.09380348,0.10391765,0.08346166,0.09235207,97388.58580814
2022-02-09,0.11161509,0.11963854,0.10656945,0.11469131,214382.41481241
2022-02-10,0.06815882,0.07473086,0.05846498,0.06589952,137376.85216039
2022-02-11,0.10514689,0.11714579,0.09909017,0.10870461,65995.02604723
2022-02-12,0.09784281,0.10177584,0.09415505,0.09694629,135588.42259062
2022-02-13,0.06854985,0.07016501,0.0570801,0.06009625,218693.94288351
2022-02-14,0.10439276,0.11394289,0.09672796,0.10079153,87210.30455767
2022-02-15,0.11010917,0.1141285,0.10492452,0.10612778,224349.03309474
2022-02-16,0.09404352,0.10825075,0.09336645,0.10091089,121042.17352078
2022-02-17,0.06389012,0.06957934,0.06073005,0.06707927,193455.83772282
2022-02-18,0.09873245,0.10700948,0.0917069,0.09558879,154793.68099525
2022-02-19,0.10914523,0.11684246,0.09146689,0.10061154,211137.88346752
2022-02-20,0.10222196,0.11878789,0.09658319,0.11114531,153252.86246372
2022-02-21,0.07748004,0.08585495,0.06996011,0.07960641,60132.86370401
2022-02-22,0.09186168,0.0968127,0.08568381,0.09466511,130276.93008629
2022-02-23,0.07342798,0.08311771,0.06845809,0.07727381,84501.57738248
2022-02-24,0.07287358,0.08000155,0.07102272,0.07378611,179286.39557577
2022-02-25,0.08791624,0.09009323,0.0716479,0.07427752,161640.20249122
2022-02-26,0.07699963,0.08740388,0.06902433,0.07286147,160366.26247287
2022-02-27,0.08070527,0.09000061,0.07302253,0.08070541,95746.50398977
2022-02-28,0.12794052,0.13439962,0.11910786,0.12213021,153942.45238413
2022-03-01,0.07779235,0.08184294,0.07374943,0.07545432,205572.18337664
2022-03-02,0.10073663,0.10532809,0.08977881,0.09534421,216919.5686692
2022-03-03,0.10086262,0.11550579,0.09492961,0.09942261,160151.1449867
2022-03-04,0.12247372,0.12837577,0.12176992,0.12649876,182019.74756072
2022-03-05,0.10818975,0.10912907,0.09646473,0.10448231,221835.9528836
2022-03-06,0.09033782,0.09736461,0.08407356,0.09017499,188518.1799026
2022-03-07,0.0696779,0.07191359,0.06278407,0.07055101,181812.9877366
2022-03-08,0.09193194,0.09226239,0.08287416,0.09044794,121963.73580469
2022-03-09,0.10073363,0.10346413,0.08656508,0.09515678,157444.51857072
2022-03-10,0.09607131,0.09733023,0.08650876,0.09329108,153690.56752232
2022-03-11,0.11252029,0.11751438,0.10641138,0.11360433,146437.93244855
2022-03-12,0.06858114,0.07835382,0.06386045,0.06955093,97772.40235394
2022-03-13,0.09823334,0.10886136,0.09324579,0.10750056,160855.51385186
2022-03-14,0.09327741,0.10228982,0.09247361,0.09774132,163173.73864086
2022-03-15,0.06043226,0.06696321,0.06016238,0.06117847,118649.82446934
2022-03-16,0.11714413,0.11763225,0.10337953,0.10939929,75843.03751707
2022-03-17,0.07486309,0.08186764,0.0642953,0.06688272,163141.66012979
2022-03-18,0.10768478,0.11942662,0.09996098,0.10677832,29578.89722573
2022-03-19,0.08460403,0.09267447,0.07956363,0.08828691,110931.4244419
2022-03-20,0.0793611,0.08615313,0.06955629,0.07254407,190778.97920604
2022-03-21,0.11423409,0.11606815,0.10055791,0.10789755,113532.69932958
2022-03-22,0.1166841,0.11946169,0.11157804,0.11764635,42950.248679
2022-03-23,0.09006302,0.09415006,0.08952378,0.09035398,83056.26556688
2022-03-24,0.07671613,0.08682217,0.06958887,0.07795667,121668.28599062
2022-03-25,0.11363724,0.12753261,0.10916294,0.12047755,164179.48743868
2022-03-26,0.10452288,0.11532423,0.09955081,0.10792076,294707.93412521
2022-03-27,0.09556368,0.10250495,0.08774019,0.08921781,231637.33435408
2022-03-28,0.06308635,0.08180628,0.05487949,0.07424633,153121.53786376
2022-03-29,0.09830408,0.10543968,0.08735327,0.09038567,193891.97877816
2022-03-30,0.0680969,0.07273835,0.06649685,0.07089174,79362.44715267
2022-03-31,0.11486654,0.12370555,0.11334946,0.12035565,201936.43299744
2022-04-01,0.09853829,0.10322123,0.09459764,0.09608456,91563.43226438
2022-04-02,0.11267041,0.12028065,0.10818262,0.11295744,216606.52414131
2022-04-03,0.09734858,0.10081631,0.08139948,0.08648429,189622.65773985
2022-04-04,0.08336294,0.08642729,0.07013194,0.07899925,197592.37540409
2022-04-05,0.10295843,0.11094769,0.0970587,0.1065794,27999.43556737
2022-04-06,0.09047357,0.09166903,0.07694627,0.0857832,112301.0887178
2022-04-07,0.09769652,0.10988797,0.09130834,0.10343484,218182.43745693
2022-04-08,0.13047023,0.13609699,0.1228811,0.12420261,229425.90502686
2022-04-09,0.06899648,0.07840136,0.06266581,0.07119003,245583.92301749
2022-04-10,0.08889283,0.10151739,0.08337065,0.09734317,128963.45835389
2022-04-11,0.12458677,0.12651729,0.1181864,0.12582483,81138.88698606
2022-04-12,0.13307559,0.13386574,0.12348694,0.13172512,292154.7928895
2022-04-13,0.06231304,0.06876512,0.05227063,0.05779767,170599.70520762
2022-04-14,0.104403,0.11710099,0.10345157,0.10786802,267513.80221679
2022-04-15,0.12280488,0.13371936,0.1135453,0.12873556,120540.33398971
2022-04-16,0.09307327,0.10358758,0.08989632,0.09508516,149410.4643291
2022-04-17,0.10825115,0.11168987,0.1072758,0.10928916,58904.61368366
2022-04-18,0.06643753,0.07785965,0.06053689,0.07504028,153245.72212894
2022-04-19,0.07716513,0.08427505,0.07632882,0.08225522,75847.34533502
2022-04-20,0.10620357,0.11827858,0.10305773,0.11322663,295676.66920667
2022-04-21,0.06411885,0.0681176,0.06046574,0.06315235,168912.77725753
2022-04-22,0.09700959,0.10863295,0.09084208,0.10235412,228568.18339467
2022-04-23,0.09454674,0.09895629,0.08626648,0.08719452,181385.74804347
2022-04-24,0.0935019,0.10571337,0.08991678,0.09791365,211013.13646201
2022-04-25,0.10179456,0.10883299,0.09162345,0.09804295,88077.39424965
2022-04-26,0.11835155,0.12935833,0.11180673,0.11824274,195067.57404147
2022-04-27,0.08267143,0.08999229,0.08118286,0.08470214,79783.35780515
2022-04-28,0.0975905,0.10358608,0.08923919,0.09797986,125979.75827114
2022-04-29,0.11319736,0.1183385,0.10742616,0.11392054,25936.30370823
2022-04-30,0.09859039,0.10399216,0.09792942,0.10178168,123426.53454198
2022-05-01,0.06740796,0.07169004,0.06301112,0.06305734,109588.50751616
2022-05-02,0.11288223,0.120013,0.10898978,0.11585665,142303.43372337
2022-05-03,0.06668645,0.07023947,0.05282511,0.06691375,137219.49720275
2022-05-04,0.0968905,0.1014224,0.08618808,0.09194811,97553.04200773
2022-05-05,0.12917831,0.13844273,0.12078124,0.13231668,131729.70455092
2022-05-06,0.10429323,0.11134128,0.09963095,0.10136066,160888.99379528
2022-05-07,0.07888092,0.0856626,0.07023299,0.08260777,245794.64004726
2022-05-08,0.15349297,0.1562515,0.15140142,0.15377572,246448.84733907
2022-05-09,0.06946578,0.07435243,0.05921579,0.07105062,89199.35406252
2022-05-10,0.13056973,0.13506942,0.11760647,0.12400296,57677.14011555
2022-05-11,0.09928192,0.10309581,0.09303579,0.10035706,171309.98500897
2022-05-12,0.06134383,0.07115734,0.05793138,0.06840521,131618.04624571
2022-05-13,0.07822247,0.0891813,0.07464821,0.08326176,143591.96379736
2022-05-14,0.10026816,0.10480534,0.09039754,0.09798216,156179.91168387
2022-05-15,0.12674337,0.12736194,0.11274197,0.12050796,256969.32890404
2022-05-16,0.08326886,0.0873566,0.07694636,0.08342821,181199.51237886
2022-05-17,0.09620717,0.09863713,0.08505935,0.08964439,211415.53701397
2022-05-18,0.1396873,0.14959746,0.13402717,0.14225058,55053.3804092
2022-05-19,0.07820572,0.08771962,0.07445608,0.08422957,151676.92762533
2022-05-20,0.13115111,0.1441103,0.12476901,0.12903873,197355.17528172
2022-05-21,0.11945743,0.12332128,0.10438883,0.1119246,247744.36542896
2022-05-22,0.08899726,0.09588454,0.0853016,0.08937162,97485.35601868
2022-05-23,0.1394458,0.15079633,0.13597108,0.14059405,137574.66494724
2022-05-24,0.11900359,0.12233709,0.11616332,0.12003369,166360.34150056
2022-05-25,0.09136048,0.09313234,0.08759451,0.09092014,139181.2945925
2022-05-26,0.08917318,0.0964906,0.08396162,0.09414111,239223.57153641
2022-05-27,0.07519563,0.08450808,0.06919226,0.07657693,144374.55709495
2022-05-28,0.09574903,0.10044584,0.09412333,0.09568272,107053.00612276
2022-05-29,0.07231199,0.07977994,0.06322141,0.06585671,198292.66587334
2022-05-30,0.15085757,0.16287078,0.14477005,0.15397295,135798.04680774
2022-05-31,0.08025367,0.08684856,0.07830634,0.0830333,181827.71227518
2022-06-01,0.10116462,0.10490694,0.08487358,0.0988684,50562.92185139
2022-06-02,0.09031939,0.10239479,0.08477062,0.08679336,259752.8937002
2022-06-03,0.09373231,0.09895849,0.07557547,0.08726547,256919.11604291
